,Order,Member,products,current_date,p1,p2,p3
2791,7362718,M37253,"['Banana', 'Organic F&V', 'Glucose, Marie & Milk Biscuits', 'Namkeen', 'Buns & Pavs', 'Corn Snacks', 'Root Vegetables', 'Snacky Nuts', 'Raw Rice', 'Other Dals', 'Other Vegetables']",2456591.5,2456576.5,2456563.5,2456556.5
2792,8371916,M37253,"['Other Oils', 'Beans', 'Root Vegetables', 'Namkeen', 'Raw Rice', 'Glucose, Marie & Milk Biscuits', 'Snacky Nuts']",2456576.5,2456563.5,2456556.5,2456528.5
2793,7381402,M37253,"['Namkeen', 'Maida', 'Cooking Sauce', 'Cotton & Bandages', 'Banana', 'Snacky Nuts', 'Instant Noodles', 'Liquid Soaps & Bars', 'Beans', 'Raw Peanuts', 'Other Dals', 'Vermicelli', 'Brinjals', 'Chips', 'Ready Mix']",2456563.5,2456556.5,2456528.5,2456516.5
2794,7435287,M37253,"['Root Vegetables', 'Raw Rice', 'Namkeen', 'Banana', 'Glucose, Marie & Milk Biscuits', 'Toor Dal', 'Ready Mix', 'Brinjals', 'Beans']",2456556.5,2456528.5,2456516.5,2456510.5
2795,7454299,M37253,"['Namkeen', 'Banana', 'Beans', 'Snacky Nuts', 'Vermicelli', 'Other Dals', 'Other Oils', 'Raw Peanuts', 'Liquid Soaps & Bars', 'Brinjals', 'Root Vegetables']",2456528.5,2456516.5,2456510.5,2456500.5
2796,8291582,M37253,"['Exotic Vegetables', 'Banana', 'Organic F&V', 'Beans', 'Oats', 'Glucose, Marie & Milk Biscuits', 'Other Vegetables', 'Other Dals', 'Instant Noodles', 'Aluminium Foil & Cling Wrap', 'Ready Mix', 'Brinjals', 'Urad Dal']",2456516.5,2456510.5,2456500.5,2456494.5
2797,7595899,M37253,"['Other Vegetables', 'Other Dals', 'Ready Mix', 'Vermicelli', 'Moong Dal', 'Brinjals', 'Instant Noodles', 'Banana', 'Glucose, Marie & Milk Biscuits']",2456510.5,2456500.5,2456494.5,2456489.5
2798,7473927,M37253,"['Raw Rice', 'Health Drinks', 'Tomato Ketchup', 'Exotic Vegetables', 'Beans', 'Banana', 'Organic Masalas & Spices', 'Raisins']",2456500.5,2456494.5,2456489.5,2456472.5
2799,7529805,M37253,"['Cooking Sauce', 'Other Dals', 'Snacky Nuts', 'Vermicelli', 'Honey', 'Sunflower Oils', 'Other Vegetables', 'Namkeen', 'Regular Pasta', 'Veg & Fruit', 'Toor Dal', 'Ready Mix', 'Banana', 'Raw Peanuts', 'Root Vegetables', 'Instant Noodles', 'Beans']",2456494.5,2456489.5,2456472.5,2456465.5
2800,7521325,M37253,"['Other Vegetables', 'Snacky Nuts', 'Beans', 'Cream Biscuits', 'Sugar', 'Glucose, Marie & Milk Biscuits', 'Namkeen', 'Brinjals']",2456489.5,2456472.5,2456465.5,2456457.5
2801,7559614,M37253,"['Beans', 'Health Drinks', 'Urad Dal', 'Banana', 'Namkeen', 'Moong Dal', 'Raw Rice', 'Snacky Nuts']",2456472.5,2456465.5,2456457.5,2456440.5
2802,7550820,M37253,"['Liquid Soaps & Bars', 'Whole Spices', 'Ready Mix', 'Cashews', 'Other Dals', 'Vermicelli', 'Brinjals', 'Sunflower Oils', 'Banana', 'Root Vegetables']",2456465.5,2456457.5,2456440.5,2456437.5
2803,7537672,M37253,"['Sunflower Oils', 'Sugar', 'Beans', 'Other Dry Fruits', 'Sooji & Rava', 'Organic F&V', 'Root Vegetables', 'Instant Noodles']",2456457.5,2456440.5,2456437.5,2456428.5
2804,7579537,M37253,"['Namkeen', 'Root Vegetables', 'Sunflower Oils', 'Beans', 'Other Vegetables', 'Sugar']",2456440.5,2456437.5,2456428.5,2456422.5
2805,7575275,M37253,"['Liquid Soaps & Bars', 'Banana', 'Cooking Sauce', 'Moong Dal', 'Organic F&V']",2456437.5,2456428.5,2456422.5,2456359.5
2806,7629009,M37253,"['Moong Dal', 'Banana', 'Ready Mix', 'Toor Dal', 'Sugar']",2456428.5,2456422.5,2456359.5,2456335.5
2807,7395233,M37253,"['Brinjals', 'Root Vegetables', 'Beans', 'Vermicelli', 'Sugar', 'Organic F&V', 'Ready Mix', 'Banana', 'Other Dry Fruits']",2456422.5,2456359.5,2456335.5,2456334.5
2808,7486244,M37253,"['Root Vegetables', 'Beans', 'Sugar', 'Instant Noodles', 'Banana', 'Snacky Nuts', 'Liquid Soaps & Bars', 'Namkeen', 'Brinjals', 'Whole Spices', 'Health Drinks', 'Exotic Vegetables']",2456359.5,2456335.5,2456334.5,2456329.5
2809,8347257,M37253,"['Liquid Soaps & Bars', 'Root Vegetables', 'Banana', 'Cashews', 'Exotic Vegetables', 'Almonds', 'Other Oils', 'Organic F&V', 'Beans', 'Namkeen', 'Raw Rice']",2456335.5,2456334.5,2456329.5,2456112.5
2810,8359753,M37253,"['Other Vegetables', 'Sugar', 'Brinjals', 'Cashews', 'Cookies', 'Beans', 'Banana', 'Whole Spices', 'Vermicelli', 'Glucose, Marie & Milk Biscuits']",2456334.5,2456329.5,2456112.5,2456038.5
2811,7586017,M37253,"['Instant Noodles', 'Cashews', 'Beans', 'Ready Mix', 'Raw Peanuts', 'Raw Rice', 'Vermicelli', 'Raisins', 'Namkeen', 'Snacky Nuts', 'Brinjals']",2456329.5,2456112.5,2456038.5,0.0
2812,7843743,M37253,"['Namkeen', 'Bread', 'Moong Dal', 'Sunflower Oils', 'Toor Dal', 'Raw Rice', 'Sugar', 'Glucose, Marie & Milk Biscuits', 'Ready Mix', 'Yogurt & Lassi', 'Whole Spices']",2456112.5,0.0,0.0,0.0
2813,7845021,M37253,"['Ready Mix', 'Other Dals', 'Organic Rice & Rice Products', 'Sunflower Oils', 'Chinese Noodles', 'Sugar', 'Bread', 'Moong Dal', 'Organic Flours']",2456038.5,2456038.5,0.0,0.0
2814,7980494,M37600,"['Organic Rice & Rice Products', 'Organic Masalas & Spices', 'Organic Dals & Pulses', 'Bread']",2456966.5,2456934.5,2456927.5,2456872.5
2815,8034162,M37600,"['Sunflower Oils', 'Organic F&V', 'Sooji & Rava', 'Other Rice Products', 'Whole Spices']",2456934.5,2456927.5,2456872.5,2456869.5
2816,6483020,M37600,"['Whole Spices', 'Sooji & Rava', 'Organic Dals & Pulses', 'Sunflower Oils', 'Organic Rice & Rice Products']",2456927.5,2456872.5,2456869.5,2456858.5
2817,8152829,M37600,"['Ghee', 'Bread', 'Organic Dals & Pulses', 'Organic Rice & Rice Products', 'Sooji & Rava', 'Other Rice Products', 'Sunflower Oils']",2456872.5,2456869.5,2456858.5,2456852.5
2818,6666712,M37600,"['Organic F&V', 'Sooji & Rava', 'Sunflower Oils', 'Other Rice Products', 'Organic Rice & Rice Products', 'Organic Flours', 'Organic Dals & Pulses']",2456869.5,2456858.5,2456852.5,2456805.5
2819,6692310,M37600,"['Organic F&V', 'Root Vegetables', 'Other Dals', 'Bread']",2456858.5,2456852.5,2456805.5,2456775.5
2820,6738602,M37600,"['Organic Rice & Rice Products', 'Organic Dals & Pulses', 'Sunflower Oils']",2456852.5,2456805.5,2456775.5,2456711.5
2821,7897566,M37600,"['Sunflower Oils', 'Organic Masalas & Spices', 'Organic Dals & Pulses', 'Organic Rice & Rice Products']",2456805.5,2456775.5,2456711.5,2456697.5
2822,8010216,M37600,"['Whole Spices', 'Moong Dal', 'Organic Rice & Rice Products', 'Organic Dals & Pulses', 'Organic Flours', 'Ghee', 'Sooji & Rava']",2456775.5,2456711.5,2456697.5,2456674.5
2823,8186557,M37600,"['Organic Dals & Pulses', 'Organic Rice & Rice Products', 'Other Rice Products', 'Bread']",2456711.5,2456697.5,2456674.5,2456645.5
2824,6585953,M37600,"['Organic Dals & Pulses', 'Ghee', 'Organic Rice & Rice Products', 'Mosquito Repellent', 'Organic Flours']",2456697.5,2456674.5,2456645.5,2456619.5
2825,8235153,M37600,"['Organic Dals & Pulses', 'Health Drinks', 'Organic Rice & Rice Products', 'Other Rice Products']",2456674.5,2456645.5,2456619.5,2456601.5
2826,8312840,M37600,"['Bread', 'Other Rice Products', 'Organic Rice & Rice Products', 'Organic Dals & Pulses', 'Organic Flours']",2456645.5,2456619.5,2456601.5,2456592.5
2827,8328432,M37600,"['Organic Dals & Pulses', 'Other Pooja Needs', 'Organic F&V', 'Organic Flours']",2456619.5,2456601.5,2456592.5,2456585.5
2828,7621853,M37600,"['Organic F&V', 'Sugar', 'Buns & Pavs', 'Agarbatti', 'Organic Dals & Pulses', 'Brinjals', 'Sooji & Rava']",2456601.5,2456592.5,2456585.5,2456571.5
2829,7365954,M37600,"['Organic Dals & Pulses', 'Organic Rice & Rice Products', 'Bread', 'Ghee', 'Other Dals', 'Organic Flours']",2456592.5,2456585.5,2456571.5,2456551.5
2830,7353866,M37600,"['Sooji & Rava', 'Organic F&V', 'Ghee', 'Other Vegetables', 'Organic Dals & Pulses', 'Bread']",2456585.5,2456571.5,2456551.5,2456517.5
2831,7597450,M37600,"['Sooji & Rava', 'Organic Masalas & Spices', 'Organic Dals & Pulses', 'Sunflower Oils', 'Mosquito Repellent', 'Organic Rice & Rice Products', 'Whole Spices']",2456571.5,2456551.5,2456517.5,2456499.5
2832,7427507,M37600,"['Organic Flours', 'Organic Dals & Pulses', 'Organic Rice & Rice Products', 'Organic Masalas & Spices', 'Other Rice Products']",2456551.5,2456517.5,2456499.5,2456480.5
2833,7503183,M37600,"['Ice Creams & Desserts', 'Ghee', 'Sunflower Oils', 'Organic Rice & Rice Products']",2456517.5,2456499.5,2456480.5,2456476.5
2834,7472620,M37600,"['Basmati Rice', 'Organic Rice & Rice Products', 'Organic Dals & Pulses', 'Sunflower Oils']",2456499.5,2456480.5,2456476.5,2456474.5
2835,7507932,M37600,"['Organic Dals & Pulses', 'Body Wash', 'Sunflower Oils', 'Sooji & Rava', 'Organic F&V', 'Organic Rice & Rice Products']",2456480.5,2456476.5,2456474.5,2456440.5
2836,7681822,M37600,"['Urad Dal', 'Sunflower Oils', 'Toor Dal', 'Whole Spices', 'Jaggery', 'Ghee', 'Sooji & Rava']",2456476.5,2456474.5,2456440.5,2456433.5
2837,7761429,M37600,"['Sooji & Rava', 'Urad Dal', 'Raw Rice', 'Toor Dal', 'Other Dals', 'Pasta & Noodles', 'Sunflower Oils', 'Veg & Fruit', 'Avalakki / Poha', 'Ghee', 'Other Rice Products']",2456474.5,2456440.5,2456433.5,2456407.5
2838,7578700,M37600,"['Sunflower Oils', 'Organic Dals & Pulses', 'Ice Creams & Desserts', 'Other Dals', 'Pasta & Noodles']",2456440.5,2456433.5,2456407.5,2456394.5
2839,7571152,M37600,"['Liquid Soaps & Bars', 'Basmati Rice', 'Namkeen', 'Moong Dal', 'Sooji & Rava', 'Phenyles & Acids', 'Whole Spices']",2456433.5,2456407.5,2456394.5,2456393.5
2840,7667122,M37600,"['Urad Dal', 'Sunflower Oils', 'Ghee', 'Rice Flour', 'Sooji & Rava']",2456407.5,2456394.5,2456393.5,2456341.5
2841,8349145,M37600,"['Organic Dals & Pulses', 'Organic Flours', 'Rice Flour', 'Bread', 'Pasta & Noodles']",2456394.5,2456393.5,2456341.5,2456317.5
2842,8360376,M37600,"['Buns & Pavs', 'Maida', 'Organic F&V', 'Organic Dals & Pulses', 'Sugar']",2456393.5,2456341.5,2456317.5,2456301.5
2843,7730686,M37600,"['Aluminium Foil & Cling Wrap', 'Toor Dal', 'Sunflower Oils', 'Urad Dal', 'Health Drinks']",2456341.5,2456317.5,2456301.5,2456257.5
2844,7709894,M37600,"['Sooji & Rava', 'Toor Dal', 'Urad Dal', 'Whole Spices', 'Raw Rice', 'Other Rice Products']",2456317.5,2456301.5,2456257.5,2456245.5
2845,7469036,M37600,"['Organic Dals & Pulses', 'Other Rice Products', 'Organic Rice & Rice Products', 'Sooji & Rava']",2456301.5,2456257.5,2456245.5,2456229.5
2846,7794708,M37600,"['Sooji & Rava', 'Moong Dal', 'Sunflower Oils', 'Whole Spices', 'Vermicelli', 'Avalakki / Poha', 'Urad Dal', 'Other Rice Products', 'Toor Dal']",2456257.5,2456245.5,2456229.5,2456191.5
2847,7788192,M37600,"['Toor Dal', 'Urad Dal', 'Sooji & Rava', 'Whole Spices', 'Raw Peanuts']",2456245.5,2456229.5,2456191.5,2456162.5
2848,7778538,M37600,"['Phenyles & Acids', 'Ghee', 'Cream Biscuits', 'Sooji & Rava', 'Mosquito Repellent', 'Urad Dal', 'Sunflower Oils', 'Rice Flour', 'Sugar', 'Besan', 'Toor Dal']",2456229.5,2456191.5,2456162.5,2456144.5
2849,7827018,M37600,"['Toor Dal', 'Sooji & Rava', 'Jams & Sauces', 'Raisins', 'Whole Spices', 'Namkeen', 'Other Dry Fruits', 'Urad Dal', 'Sunflower Oils']",2456191.5,2456162.5,2456144.5,2456128.5
2850,7813322,M37600,"['Organic Masalas & Spices', 'Other Dry Fruits', 'Cream Biscuits', 'Urad Dal', 'Sunflower Oils', 'Besan', 'Phenyles & Acids', 'Whole Spices', 'Other Dals', 'Sooji & Rava', 'Raw Rice', 'Other Rice Products', 'Raw Peanuts']",2456162.5,2456144.5,2456128.5,2456114.5
2851,7849187,M37600,"['Sooji & Rava', 'Phenyles & Acids', 'Sugar', 'Urad Dal']",2456144.5,2456128.5,2456114.5,2456098.5
2852,7802882,M37600,"['Sunflower Oils', 'Whole Spices', 'Urad Dal', 'Rice Flour', 'Sugar', 'Ghee', 'Other Dals', 'Energy Drinks', 'Raw Rice', 'Toor Dal']",2456128.5,2456114.5,2456098.5,2456070.5
2853,7856998,M37600,"['Energy Drinks', 'Toor Dal', 'Other Rice Products', 'Cream Biscuits', 'Urad Dal', 'Namkeen', 'Sooji & Rava', 'Health Drinks']",2456114.5,2456098.5,2456070.5,2456042.5
2854,7859556,M37600,"['Besan', 'Sunflower Oils', 'Toor Dal', 'Pasta & Noodles', 'Shoe Polish', 'Urad Dal', 'Whole Spices']",2456098.5,2456070.5,2456042.5,2456025.5
2855,7852230,M37600,"['Sunflower Oils', 'Urad Dal', 'Other Rice Products', 'Tomato Ketchup', 'Other Dals', 'Chips', 'Raw Rice', 'Raw Peanuts', 'Cream Biscuits', 'Energy Drinks', 'Whole Spices', 'Toor Dal']",2456070.5,2456042.5,2456025.5,0.0
2856,7846862,M37600,"['Sooji & Rava', 'Toor Dal', 'Other Dals', 'Urad Dal', 'Rice Flour']",2456042.5,0.0,0.0,0.0
2857,7808649,M37600,"['Jaggery', 'Urad Dal', 'Moong Dal', 'Toor Dal', 'Cream Biscuits', 'Sugar', 'Raw Peanuts', 'Whole Spices', 'Sooji & Rava', 'Ghee']",2456025.5,2456025.5,0.0,0.0
2858,7880491,M38622,"['Organic Flours', 'Brinjals', 'Organic F&V', 'Whole Spices', 'Beans', 'Other Vegetables', 'Organic Masalas & Spices', 'Sooji & Rava', 'Organic Dals & Pulses', 'Root Vegetables', 'Toothpaste', 'Avalakki / Poha', 'Health Supplements', 'Ghee', 'Honey', 'Raisins', 'Gourd & Cucumber', 'Hair Oil']",2456997.5,2456934.5,2456926.5,2456914.5
2859,8036068,M38622,"['Root Vegetables', 'Raw Peanuts', 'Organic F&V', 'Gourd & Cucumber', 'Banana', 'Other Vegetables']",2456934.5,2456926.5,2456914.5,2456899.5
2860,6479695,M38622,"['Organic Dals & Pulses', 'Root Vegetables', 'Sooji & Rava', 'Raisins', 'Sugar', 'Other Rice Products', 'Organic F&V']",2456926.5,2456914.5,2456899.5,2456892.5
2861,6503362,M38622,"['Other Vegetables', 'Organic Rice & Rice Products', 'Organic Dals & Pulses', 'Brinjals', 'Organic Masalas & Spices', 'Almonds', 'Ghee', 'Banana', 'Organic F&V', 'Organic Dry Fruits', 'Organic Juices', 'Organic Flours', 'Chips', 'Toffee & Candy']",2456914.5,2456899.5,2456892.5,2456869.5
2862,6574211,M38622,"['Organic Dals & Pulses', 'Organic Salt,Sugar & Jaggery', 'Organic F&V', 'Glucose, Marie & Milk Biscuits', 'Organic Masalas & Spices', 'Organic Juices', 'Organic Flours', 'Sugar Cubes', 'Root Vegetables', 'Banana', 'Ghee']",2456899.5,2456892.5,2456869.5,2456864.5
2863,6616307,M38622,"['Organic Dals & Pulses', 'Organic F&V', 'Organic Dry Fruits', 'Banana', 'Honey', 'Ice Creams & Desserts', 'Other Vegetables', 'Exotic Vegetables']",2456892.5,2456869.5,2456864.5,2456852.5
2864,6667053,M38622,"['Organic Salt,Sugar & Jaggery', 'Whole Spices', 'Whole Grains', 'Organic Masalas & Spices', 'Organic Dals & Pulses', 'Organic F&V', 'Sugar Cubes', 'Gourd & Cucumber', 'Organic Rice & Rice Products', 'Other Vegetables']",2456869.5,2456864.5,2456852.5,2456832.5
2865,6716077,M38622,"['Root Vegetables', 'Organic F&V', 'Banana', 'Shaving Brush', 'Shaving Blade & Razors', 'Other Vegetables']",2456864.5,2456852.5,2456832.5,2456811.5
2866,6738016,M38622,"['Organic Dals & Pulses', 'Gourd & Cucumber', 'Moong Dal', 'Organic Masalas & Spices', 'Sooji & Rava', 'Liquid Detergent', 'Raisins', 'Whole Grains', 'Organic Flours', 'Ghee', 'Basmati Rice', 'Other Rice Products', 'Root Vegetables', 'Organic Rice & Rice Products', 'Organic Dry Fruits', 'Brinjals', 'Organic Salt,Sugar & Jaggery', 'Other Vegetables', 'Avalakki / Poha', 'Banana', 'Urad Dal']",2456852.5,2456832.5,2456811.5,2456804.5
2867,6799728,M38622,"['Whole Grains', 'Root Vegetables', 'Organic Masalas & Spices', 'Organic Salt,Sugar & Jaggery', 'Organic Dals & Pulses', 'Organic Flours', 'Sooji & Rava', 'Glucose, Marie & Milk Biscuits', 'Gourd & Cucumber', 'Brinjals', 'Healthy & Digestive Biscuits', 'Other Vegetables', 'Avalakki / Poha']",2456832.5,2456811.5,2456804.5,2456784.5
2868,8147793,M38622,"['Other Rice Products', 'Organic Dals & Pulses', 'Organic F&V', 'Other Vegetables', 'After Shave', 'Gourd & Cucumber', 'Organic Masalas & Spices', 'Organic Flours', 'Exotic Vegetables', 'Whole Grains', 'Root Vegetables', 'Banana']",2456811.5,2456804.5,2456784.5,2456781.5
2869,7957913,M38622,"['Organic Dals & Pulses', 'Organic Salt,Sugar & Jaggery', 'Other Vegetables', 'Whole Spices', 'Beans', 'Gourd & Cucumber', 'Raw Rice', 'Exotic Vegetables', 'Whole Grains', 'Organic Masalas & Spices', 'Sooji & Rava', 'Liquid Soaps & Bars', 'Brinjals']",2456804.5,2456784.5,2456781.5,2456779.5
2870,6772843,M38622,"['Whole Spices', 'Root Vegetables', 'Organic Salt,Sugar & Jaggery', 'Organic Masalas & Spices', 'Banana', 'Soups', 'Organic F&V', 'Gourd & Cucumber', 'Other Dals', 'Organic Flours', 'Other Rice Products', 'Organic Dals & Pulses', 'Urad Dal', 'Brinjals', 'Ghee']",2456784.5,2456781.5,2456779.5,2456770.5
2871,8088154,M38622,"['Organic F&V', 'Organic Dals & Pulses', 'Other Vegetables', 'Organic Flours', 'Banana', 'Exotic Vegetables', 'Organic Masalas & Spices', 'Root Vegetables', 'Whole Spices', 'Other Dals', 'Moong Dal', 'Whole Grains']",2456781.5,2456779.5,2456770.5,2456756.5
2872,8212064,M38622,"['Organic Breakfast Cereals', 'Organic Dals & Pulses', 'Organic F&V', 'Organic Masalas & Spices', 'Whole Grains', 'Root Vegetables', 'Organic Salt,Sugar & Jaggery', 'Exotic Vegetables']",2456779.5,2456770.5,2456756.5,2456742.5
2873,7998166,M38622,"['Organic Dals & Pulses', 'Liquid Detergent', 'Glucose, Marie & Milk Biscuits', 'Shaving Blade & Razors', 'Organic Flours', 'Whole Grains', 'Other Dals', 'Other Vegetables', 'Whole Spices', 'Organic F&V', 'Organic Salt,Sugar & Jaggery', 'Namkeen', 'Other Rice Products']",2456770.5,2456756.5,2456742.5,2456739.5
2874,6526396,M38622,"['Organic F&V', 'Organic Juices', 'Shaving Blade & Razors', 'Raw Rice', 'Other Vegetables']",2456756.5,2456742.5,2456739.5,2456735.5
2875,8062250,M38622,"['Banana', 'Organic F&V', 'Organic Dals & Pulses', 'Organic Salt,Sugar & Jaggery', 'Sooji & Rava', 'Ghee', 'Other Vegetables']",2456742.5,2456739.5,2456735.5,2456729.5
2876,8121821,M38622,"['Glucose, Marie & Milk Biscuits', 'Organic Dals & Pulses', 'Root Vegetables', 'Other Insect Repellent', 'Banana', 'Organic Flours', 'Organic Masalas & Spices', 'Mosquito Repellent', 'Dairy & Cheese', 'Whole Spices']",2456739.5,2456735.5,2456729.5,2456716.5
2877,8113046,M38622,"['Sooji & Rava', 'Organic F&V', 'Exotic Vegetables', 'Banana', 'Organic Dals & Pulses', 'Root Vegetables', 'Other Vegetables', 'Organic Salt,Sugar & Jaggery']",2456735.5,2456729.5,2456716.5,2456711.5
2878,8099320,M38622,"['Organic Flours', 'Organic F&V', 'Exotic Vegetables', 'Sugar', 'Glucose, Marie & Milk Biscuits', 'Organic Dals & Pulses', 'Whole Grains', 'Other Vegetables', 'Organic Salt,Sugar & Jaggery', 'Banana', 'Cream Biscuits', 'Raw Rice', 'Hand Sanitizer', 'Root Vegetables', 'Organic Rice & Rice Products']",2456729.5,2456716.5,2456711.5,2456704.5
2879,8132493,M38622,"['Organic Dals & Pulses', 'Glucose, Marie & Milk Biscuits', 'Organic Salt,Sugar & Jaggery', 'Root Vegetables', 'Banana', 'Organic F&V']",2456716.5,2456711.5,2456704.5,2456694.5
2880,8187803,M38622,"['Whole Grains', 'Organic Masalas & Spices', 'Ice Creams & Desserts', 'Liquid Soaps & Bars', 'Organic Dals & Pulses', 'Liquid Detergent', 'Glucose, Marie & Milk Biscuits', 'Organic F&V', 'Organic Flours', 'Banana', 'Root Vegetables']",2456711.5,2456704.5,2456694.5,2456692.5
2881,8170931,M38622,"['Organic F&V', 'Banana', 'Exotic Vegetables', 'Other Vegetables', 'Shaving Blade & Razors', 'Raw Rice', 'Sooji & Rava', 'Organic Dals & Pulses', 'Shaving Cream, Foam & Gels']",2456704.5,2456694.5,2456692.5,2456689.5
2882,7913051,M38622,"['Organic Dals & Pulses', 'Sooji & Rava', 'Root Vegetables', 'Organic Flours', 'Glucose, Marie & Milk Biscuits', 'Whole Spices', 'Organic Masalas & Spices', 'Gourd & Cucumber', 'Other Dals', 'Other Vegetables', 'Raw Peanuts']",2456694.5,2456692.5,2456689.5,2456683.5
2883,8079043,M38622,"['Organic F&V', 'Root Vegetables', 'Organic Salt,Sugar & Jaggery', 'Whole Spices', 'Exotic Vegetables', 'Raisins']",2456692.5,2456689.5,2456683.5,2456677.5
2884,8272082,M38622,"['Soups', 'Organic Dals & Pulses', 'Beans', 'Whole Spices', 'Organic Flours', 'Organic Salt,Sugar & Jaggery', 'Organic Masalas & Spices', 'Shaving Cream, Foam & Gels', 'Gourd & Cucumber', 'Glucose, Marie & Milk Biscuits', 'Brinjals', 'Organic Rice & Rice Products', 'Root Vegetables', 'Other Vegetables', 'Organic F&V', 'Honey']",2456689.5,2456683.5,2456677.5,2456667.5
2885,8254115,M38622,"['Exotic Vegetables', 'Organic F&V', 'Phenyles & Acids', 'Liquid Detergent', 'Organic Breakfast Cereals', 'Whole Grains', 'Glucose, Marie & Milk Biscuits']",2456683.5,2456677.5,2456667.5,2456654.5
2886,8243013,M38622,"['Organic Dals & Pulses', 'Root Vegetables', 'Exotic Vegetables', 'Organic F&V', 'Brinjals', 'Whole Grains', 'Gourd & Cucumber', 'Other Vegetables']",2456677.5,2456667.5,2456654.5,2456650.5
2887,6431665,M38622,"['Organic Flours', 'Exotic Vegetables', 'Glucose, Marie & Milk Biscuits', 'Organic Masalas & Spices', 'Ghee', 'Organic Salt,Sugar & Jaggery', 'Organic F&V', 'Organic Dals & Pulses', 'Healthy & Digestive Biscuits', 'Liquid Detergent', 'Organic Juices', 'Organic Edible Oils & Ghee', 'Other Dals', 'Toothpaste', 'Banana', 'Liquid Soaps & Bars', 'Mosquito Repellent']",2456667.5,2456654.5,2456650.5,2456638.5
2888,8263507,M38622,"['Organic F&V', 'Cookies', 'Ghee']",2456654.5,2456650.5,2456638.5,2456635.5
2889,8322646,M38622,"['Organic F&V', 'Other Dals', 'Whole Spices', 'Whole Grains', 'Organic Dals & Pulses', 'Cookies', 'Organic Salt,Sugar & Jaggery']",2456650.5,2456638.5,2456635.5,2456630.5
2890,8301487,M38622,"['Gourd & Cucumber', 'Whole Spices', 'Organic F&V', 'Liquid Detergent', 'Whole Grains', 'Shaving Blade & Razors', 'Exotic Vegetables']",2456638.5,2456635.5,2456630.5,2456603.5
2891,7421262,M38622,"['Organic F&V', 'Phenyles & Acids', 'Sooji & Rava', 'Brinjals', 'Gourd & Cucumber', 'Root Vegetables', 'Whole Spices', 'Organic Dals & Pulses', 'Organic Masalas & Spices', 'Organic Salt,Sugar & Jaggery']",2456635.5,2456630.5,2456603.5,2456592.5
2892,7653806,M38622,"['Organic F&V', 'Root Vegetables', 'Raw Rice', 'Exotic Vegetables']",2456630.5,2456603.5,2456592.5,2456588.5
2893,7514061,M38622,"['Shaving Blade & Razors', 'Organic F&V', 'Banana']",2456603.5,2456592.5,2456588.5,2456581.5
2894,7367335,M38622,"['Gourd & Cucumber', 'Root Vegetables', 'Organic Masalas & Spices', 'Organic F&V', 'Organic Dals & Pulses', 'Brinjals', 'Whole Spices', 'Whole Grains']",2456592.5,2456588.5,2456581.5,2456569.5
2895,7357950,M38622,"['Root Vegetables', 'Raw Rice', 'Organic Masalas & Spices', 'Organic F&V', 'Organic Flours', 'Organic Salt,Sugar & Jaggery', 'Whole Grains', 'Organic Dals & Pulses', 'Exotic Vegetables']",2456588.5,2456581.5,2456569.5,2456560.5
2896,7347945,M38622,"['Organic Dals & Pulses', 'Sugar', 'Exotic Vegetables', 'Whole Spices', 'Brinjals', 'Organic F&V', 'Other Insect Repellent', 'Mosquito Repellent', 'Root Vegetables', 'Whole Grains', 'Organic Salt,Sugar & Jaggery', 'Other Rice Products']",2456581.5,2456569.5,2456560.5,2456553.5
2897,7652937,M38622,"['Organic Flours', 'Organic Masalas & Spices', 'Beans', 'Organic F&V', 'Organic Salt,Sugar & Jaggery']",2456569.5,2456560.5,2456553.5,2456538.5
2898,7377656,M38622,"['Root Vegetables', 'Organic Salt,Sugar & Jaggery', 'Whole Grains', 'Organic F&V', 'Sugar', 'Organic Masalas & Spices', 'Liquid Detergent', 'Organic Dals & Pulses', 'Glucose, Marie & Milk Biscuits']",2456560.5,2456553.5,2456538.5,2456537.5
2899,7430530,M38622,"['Organic Dals & Pulses', 'Root Vegetables', 'Organic F&V', 'Whole Spices', 'Other Pooja Needs', 'Gourd & Cucumber', 'Organic Masalas & Spices']",2456553.5,2456538.5,2456537.5,2456536.5
2900,7684742,M38622,"['Organic F&V', 'Organic Salt,Sugar & Jaggery', 'Exotic Vegetables', 'Organic Dals & Pulses', 'Organic Masalas & Spices', 'Beans', 'Glucose, Marie & Milk Biscuits', 'Root Vegetables', 'Organic Flours', 'Raw Rice']",2456538.5,2456537.5,2456536.5,2456534.5
2901,7723993,M38622,"['Organic F&V', 'Organic Dals & Pulses', 'Exotic Vegetables', 'Organic Salt,Sugar & Jaggery']",2456537.5,2456536.5,2456534.5,2456530.5
2902,7762352,M38622,"['Ghee', 'Organic F&V', 'Glucose, Marie & Milk Biscuits']",2456536.5,2456534.5,2456530.5,2456522.5
2903,7463868,M38622,"['Organic F&V', 'Rasagulla & Gulab Jamun', 'Organic Dry Fruits', 'Organic Dals & Pulses', 'Almonds', 'Raisins', 'Organic Flours', 'Banana', 'Root Vegetables']",2456534.5,2456530.5,2456522.5,2456512.5
2904,7457536,M38622,"['Exotic Vegetables', 'Organic Masalas & Spices', 'Organic F&V', 'Organic Dals & Pulses', 'Brinjals', 'Raw Rice', 'Other Dals']",2456530.5,2456522.5,2456512.5,2456498.5
